시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,NO,매수자,매도자,해제사유발생일,거래유형,중개사소재지
경상남도 창원마산합포구 상남동,108-1,108,1,한우O/T빌딩,35.93,201509,10,"         5,300",9,2003.0,노산남7길 28,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201509,2,"         8,250",9,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201509,2,"         9,000",11,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 상남동,108-1,108,1,한우O/T빌딩,31.59,201509,10,"         5,500",8,2003.0,노산남7길 28,,,,,,
경상남도 창원마산합포구 동성동,315,315,0,호텔엠에스,28.0,201509,16,"         4,200",8,2006.0,해안대로 367,,,,,,
경상남도 창원마산합포구 오동동,17-135,17,135,가고파오피스텔,57.92,201509,14,"         4,200",7,1991.0,오동동10길 56,,,,,,
경상남도 창원마산합포구 월남동3가,13,13,0,씨티빌-Ⅱ오피스텔,24.1,201509,17,"         5,500",9,2003.0,3·15대로 47,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201510,30,"         8,000",6,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201510,8,"         8,250",10,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 중앙동3가,4-192,4,192,리베로오피스텔,22.62,201510,30,"         4,950",4,2003.0,중앙북7길 7,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201510,21,"         9,000",11,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201510,7,"         7,200",5,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 산호동,7-5,7,5,동인노블리앙,40.18,201510,20,"         8,000",7,2004.0,산호북19길 11,,,,,,
경상남도 창원마산합포구 자산동,302-38,302,38,형제샘터마을,22.32,201510,22,"         4,100",4,2003.0,자산삼거리로 2-1,,,,,,
경상남도 창원마산합포구 해운동,63-1,63,1,경민파라다이스201,39.27,201510,20,"         4,500",6,1999.0,해안대로 15,,,,,,
경상남도 창원마산합포구 서성동,83-12,83,12,	(83-12)	,33.22,201510,23,"         3,700",5,2003.0,동서남1길 16,,,,,,
경상남도 창원마산합포구 신포동2가,85-6,85,6,기전씨티텔,46.85,201510,6,"         7,200",11,1998.0,동서동2길 41,,,,,,
경상남도 창원마산합포구 월남동4가,3-2,3,2,장원빌딩,30.0,201510,5,"         6,500",6,2004.0,3·15대로 34,,,,,,
경상남도 창원마산합포구 오동동,17-150,17,150,삼광프리존,27.01,201510,29,"         4,800",13,2003.0,합포로 102,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201510,23,"         8,250",9,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201510,15,"         8,250",9,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201510,6,"         8,250",9,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 동성동,315,315,0,호텔엠에스,26.4,201510,15,"         4,650",12,2006.0,해안대로 367,,,,,,
경상남도 창원마산합포구 동성동,315,315,0,호텔엠에스,24.5,201510,30,"         3,600",5,2006.0,해안대로 367,,,,,,
경상남도 창원마산합포구 산호동,316-6,316,6,상신크루지움 오피스텔,23.92,201511,9,"         8,726",11,2015.0,합포로 162,,,,,,
경상남도 창원마산합포구 산호동,316-6,316,6,상신크루지움 오피스텔,23.92,201511,13,"         8,653",10,2015.0,합포로 162,,,,,,
경상남도 창원마산합포구 산호동,427-2,427,2,기전모닝텔,37.8,201511,10,"         4,000",8,1998.0,합포남2길 6,,,,,,
경상남도 창원마산합포구 해운동,63-1,63,1,경민파라다이스201,25.2,201511,30,"         4,700",9,1999.0,해안대로 15,,,,,,
경상남도 창원마산합포구 해운동,63-1,63,1,경민파라다이스201,21.44,201511,7,"         3,000",14,1999.0,해안대로 15,,,,,,
경상남도 창원마산합포구 산호동,316-6,316,6,상신크루지움 오피스텔,23.92,201511,15,"         8,653",8,2015.0,합포로 162,,,,,,
경상남도 창원마산합포구 산호동,316-6,316,6,상신크루지움 오피스텔,23.92,201511,14,"         8,653",9,2015.0,합포로 162,,,,,,
경상남도 창원마산합포구 산호동,316-6,316,6,상신크루지움 오피스텔,23.92,201511,6,"         8,726",11,2015.0,합포로 162,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201511,24,"         8,000",7,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201511,6,"         7,200",4,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 산호동,7-5,7,5,동인노블리앙,40.33,201511,7,"         8,300",5,2004.0,산호북19길 11,,,,,,
경상남도 창원마산합포구 산호동,316-6,316,6,상신크루지움 오피스텔,23.92,201511,3,"         8,726",12,2015.0,합포로 162,,,,,,
경상남도 창원마산합포구 산호동,316-6,316,6,상신크루지움 오피스텔,23.92,201511,10,"         8,653",8,2015.0,합포로 162,,,,,,
경상남도 창원마산합포구 산호동,316-6,316,6,상신크루지움 오피스텔,23.92,201511,12,"         8,726",12,2015.0,합포로 162,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201511,11,"         7,200",4,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201511,18,"         7,200",3,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201511,19,"         7,200",4,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201511,20,"         7,200",2,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 해운동,42-5,42,5,킴즈타운,22.6,201511,20,"         4,600",10,2003.0,월영동로 7,,,,,,
경상남도 창원마산합포구 해운동,42-5,42,5,킴즈타운,22.6,201511,30,"         4,500",10,2003.0,월영동로 7,,,,,,
경상남도 창원마산합포구 동성동,315,315,0,호텔엠에스,32.7,201511,25,"         5,050",8,2006.0,해안대로 367,,,,,,
경상남도 창원마산합포구 동성동,315,315,0,호텔엠에스,32.7,201511,12,"         4,830",11,2006.0,해안대로 367,,,,,,
경상남도 창원마산합포구 오동동,322,322,0,중앙마린파이브,40.92,201511,11,"        12,200",3,2014.0,오동동14길 67,,,,,,
경상남도 창원마산합포구 산호동,316-6,316,6,상신크루지움 오피스텔,23.92,201511,26,"         8,653",7,2015.0,합포로 162,,,,,,
경상남도 창원마산합포구 산호동,316-6,316,6,상신크루지움 오피스텔,23.92,201511,30,"         8,653",7,2015.0,합포로 162,,,,,,
경상남도 창원마산합포구 상남동,108-1,108,1,한우O/T빌딩,44.46,201511,23,"         6,863",9,2003.0,노산남7길 28,,,,,,
경상남도 창원마산합포구 상남동,108-1,108,1,한우O/T빌딩,44.31,201511,23,"         6,901",10,2003.0,노산남7길 28,,,,,,
경상남도 창원마산합포구 월남동3가,13,13,0,씨티빌-Ⅱ오피스텔,24.1,201511,17,"         6,300",7,2003.0,3·15대로 47,,,,,,
경상남도 창원마산합포구 산호동,316-6,316,6,상신크루지움 오피스텔,23.92,201511,21,"         8,653",10,2015.0,합포로 162,,,,,,
경상남도 창원마산합포구 산호동,316-6,316,6,상신크루지움 오피스텔,23.92,201511,24,"         8,653",7,2015.0,합포로 162,,,,,,
경상남도 창원마산합포구 산호동,316-6,316,6,상신크루지움 오피스텔,23.92,201511,17,"         8,653",10,2015.0,합포로 162,,,,,,
경상남도 창원마산합포구 월남동3가,13,13,0,씨티빌-Ⅱ오피스텔,24.1,201511,26,"         5,900",5,2003.0,3·15대로 47,,,,,,
경상남도 창원마산합포구 월남동4가,3-2,3,2,장원빌딩,30.0,201511,4,"         7,200",8,2004.0,3·15대로 34,,,,,,
경상남도 창원마산합포구 홍문동,12-1,12,1,	(주)상신기업	,59.49,201511,27,"        20,000",6,2012.0,문화남11길 7,,,,,,
경상남도 창원마산합포구 월남동4가,3-2,3,2,장원빌딩,31.39,201511,19,"         7,200",8,2004.0,3·15대로 34,,,,,,
경상남도 창원마산합포구 월남동3가,13,13,0,씨티빌-Ⅱ오피스텔,24.1,201511,14,"         5,900",2,2003.0,3·15대로 47,,,,,,
경상남도 창원마산합포구 신포동2가,85-6,85,6,기전씨티텔,29.37,201511,19,"         4,000",6,1998.0,동서동2길 41,,,,,,
경상남도 창원마산합포구 중앙동2가,3-6,3,6,희가로플러스,49.69,201511,30,"         7,910",6,2011.0,3·15대로 185,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201511,24,"         7,200",5,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201511,20,"         7,200",3,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201511,16,"         7,200",3,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201511,20,"         8,250",10,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201511,20,"         7,200",2,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201512,23,"         7,200",3,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 월영동,598-5,598,5,월영동 에드텔,29.25,201512,30,"         3,234",3,2000.0,밤밭고개로 395,,,,,,
경상남도 창원마산합포구 산호동,427-2,427,2,기전모닝텔,35.2,201512,10,"         4,700",6,1998.0,합포남2길 6,,,,,,
경상남도 창원마산합포구 중앙동2가,3-6,3,6,희가로플러스,55.35,201512,23,"        11,092",7,2011.0,3·15대로 185,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201512,24,"         7,200",3,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201512,7,"         7,200",3,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201512,4,"         7,200",2,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 산호동,7-5,7,5,동인노블리앙,42.27,201512,23,"         9,000",5,2004.0,산호북19길 11,,,,,,
경상남도 창원마산합포구 중앙동3가,4-192,4,192,리베로오피스텔,22.62,201512,16,"         4,800",5,2003.0,중앙북7길 7,,,,,,
경상남도 창원마산합포구 해운동,63-1,63,1,경민파라다이스201,25.2,201512,28,"         4,220",14,1999.0,해안대로 15,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201512,4,"         7,200",2,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 월영동,275-4,275,4,동방하이얏트오피스텔,21.6,201512,29,"         3,000",3,2002.0,문화남11길 144,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201512,3,"         8,250",8,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201512,1,"         7,200",3,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 중앙동2가,3-6,3,6,희가로플러스,59.67,201512,24,"        11,129",6,2011.0,3·15대로 185,,,,,,
경상남도 창원마산합포구 해운동,58-3,58,3,경민시티텔,34.4,201512,15,"         5,450",11,1998.0,해안대로 97,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201512,22,"         8,000",6,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 동성동,315,315,0,호텔엠에스,24.5,201512,2,"         3,900",6,2006.0,해안대로 367,,,,,,
경상남도 창원마산합포구 동성동,315-1,315,1,삼오빌딩,35.77,201512,23,"         3,900",10,2003.0,해안대로 359,,,,,,
경상남도 창원마산합포구 산호동,316-6,316,6,상신크루지움 오피스텔,23.92,201512,15,"         8,653",10,2015.0,합포로 162,,,,,,
경상남도 창원마산합포구 산호동,316-6,316,6,상신크루지움 오피스텔,23.92,201512,26,"         8,653",6,2015.0,합포로 162,,,,,,
경상남도 창원마산합포구 월남동3가,13,13,0,씨티빌-Ⅱ오피스텔,37.06,201512,29,"         8,150",13,2003.0,3·15대로 47,,,,,,
경상남도 창원마산합포구 오동동,17-135,17,135,가고파오피스텔,44.37,201512,8,"         4,000",8,1991.0,오동동10길 56,,,,,,
경상남도 창원마산합포구 월남동3가,13,13,0,씨티빌-Ⅱ오피스텔,21.94,201512,26,"         6,100",14,2003.0,3·15대로 47,,,,,,
경상남도 창원마산합포구 해운동,42-5,42,5,킴즈타운,34.39,201512,19,"         6,600",6,2003.0,월영동로 7,,,,,,
경상남도 창원마산합포구 대창동,67,67,0,성우유니빌,36.6,201512,16,"         6,350",5,2003.0,월영북로 61,,,,,,
경상남도 창원마산합포구 오동동,17-135,17,135,가고파오피스텔,57.42,201512,10,"         3,640",6,1991.0,오동동10길 56,,,,,,
경상남도 창원마산합포구 동성동,315,315,0,호텔엠에스,26.4,201512,23,"         4,200",10,2006.0,해안대로 367,,,,,,
경상남도 창원마산합포구 중앙동2가,3-6,3,6,희가로플러스,52.15,201512,1,"        11,010",8,2011.0,3·15대로 185,,,,,,
경상남도 창원마산합포구 해운동,63-1,63,1,경민파라다이스201,25.2,201512,23,"         4,000",6,1999.0,해안대로 15,,,,,,
경상남도 창원마산합포구 자산동,46-32,46,32,블루캐슬,23.69,201601,8,"         2,625",2,2003.0,문신길 78,,,,,,
경상남도 창원마산합포구 해운동,63-1,63,1,경민파라다이스201,25.2,201601,15,"         4,300",11,1999.0,해안대로 15,,,,,,
경상남도 창원마산합포구 해운동,63-1,63,1,경민파라다이스201,21.44,201601,4,"         3,500",12,1999.0,해안대로 15,,,,,,
경상남도 창원마산합포구 자산동,46-32,46,32,블루캐슬,23.69,201601,8,"         2,625",2,2003.0,문신길 78,,,,,,
경상남도 창원마산합포구 자산동,46-32,46,32,블루캐슬,23.69,201601,8,"         2,625",2,2003.0,문신길 78,,,,,,
경상남도 창원마산합포구 산호동,7-5,7,5,동인노블리앙,42.27,201601,16,"        10,000",8,2004.0,산호북19길 11,,,,,,
경상남도 창원마산합포구 자산동,46-32,46,32,블루캐슬,23.69,201601,8,"         2,625",2,2003.0,문신길 78,,,,,,
경상남도 창원마산합포구 자산동,46-32,46,32,블루캐슬,22.6,201601,8,"         2,474",3,2003.0,문신길 78,,,,,,
경상남도 창원마산합포구 해운동,63-1,63,1,경민파라다이스201,27.84,201601,15,"         4,500",10,1999.0,해안대로 15,,,,,,
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.54,201601,27,"         7,200",4,2015.0,3·15대로 353,,,,,,
경상남도 창원마산합포구 자산동,46-32,46,32,블루캐슬,28.27,201601,8,"         3,100",2,2003.0,문신길 78,,,,,,
경상남도 창원마산합포구 자산동,302-38,302,38,형제샘터마을,25.92,201601,11,"         4,250",6,2003.0,자산삼거리로 2-1,,,,,,
경상남도 창원마산합포구 자산동,46-32,46,32,블루캐슬,23.69,201601,8,"         2,625",3,2003.0,문신길 78,,,,,,
경상남도 창원마산합포구 월영동,275-4,275,4,동방하이얏트오피스텔,21.6,201601,8,"         2,900",3,2002.0,문화남11길 144,,,,,,
경상남도 창원마산합포구 월남동2가,4-1,4,1,씨티빌오피스텔,24.73,201601,29,"         4,300",4,2002.0,3·15대로 77,,,,,,
경상남도 창원마산합포구 해운동,65-2,65,2,한백마이존,26.4,201601,27,"         4,300",9,1999.0,월영동13길 9,,,,,,
경상남도 창원마산합포구 오동동,17-150,17,150,삼광프리존,26.84,201601,27,"         3,900",4,2003.0,합포로 102,,,,,,
경상남도 창원마산합포구 대창동,67,67,0,성우유니빌,29.4,201601,8,"         6,500",7,2003.0,월영북로 61,,,,,,
경상남도 창원마산합포구 산호동,316-6,316,6,상신크루지움 오피스텔,23.92,201601,13,"         8,653",7,2015.0,합포로 162,,,,,,
경상남도 창원마산합포구 산호동,316-6,316,6,상신크루지움 오피스텔,23.92,201601,28,"         8,726",11,2015.0,합포로 162,,,,,,
경상남도 창원마산합포구 신포동2가,85-6,85,6,기전씨티텔,37.08,201601,26,"         5,400",8,1998.0,동서동2길 41,,,,,,
경상남도 창원마산합포구 월남동4가,3-2,3,2,장원빌딩,30.0,201601,23,"         6,200",8,2004.0,3·15대로 34,,,,,,
경상남도 창원마산합포구 자산동,46-32,46,32,블루캐슬,28.27,201601,8,"         3,100",3,2003.0,문신길 78,,,,,,
경상남도 창원마산합포구 자산동,46-32,46,32,블루캐슬,44.99,201601,8,"         4,926",3,2003.0,문신길 78,,,,,,
경상남도 창원마산합포구 자산동,46-32,46,32,블루캐슬,22.6,201601,8,"         2,474",2,2003.0,문신길 78,,,,,,
