시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,NO,매수자,매도자,해제사유발생일,거래유형,중개사소재지
경상남도 창원시 마산회원구 석전동,245-6,245,6,석전오피스텔,21.6,202012,18,"2,500",11,1996.0,양덕옛2길 73,8.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,43.4525,202012,15,"10,000",8,2013.0,양덕로 13,9.0,-,-,-,-,-
경상남도 창원시 마산회원구 석전동,222-8,222,8,(222-8),30.02,202012,25,"4,400",8,2000.0,석전동15길 39,3.0,-,-,-,-,-
경상남도 창원시 마산회원구 구암동,90-23,90,23,동남프라자,32.54,202012,23,"5,500",4,2005.0,3·15대로 954,7.0,-,-,-,-,-
경상남도 창원시 마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,26.0405,202012,30,"8,300",14,2018.0, ,1.0,-,-,20210113,-,-
경상남도 창원시 마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,26.0405,202012,30,"8,300",14,2018.0, ,2.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,153-8,153,8,한진오피스텔,26.64,202101,15,"2,400",12,1991.0,합포로 274,76.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,163-17,163,17,대력베스트빌,26.52,202101,16,"2,500",8,2003.0,양덕동2길 17,75.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,163-17,163,17,대력베스트빌,26.52,202101,16,"2,000",6,2003.0,양덕동2길 17,74.0,-,-,-,-,-
경상남도 창원시 마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,50.9286,202101,23,"12,500",4,2017.0,호원로 223,73.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,153-8,153,8,한진오피스텔,27.64,202102,4,"2,500",14,1991.0,합포로 274,72.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,163-17,163,17,대력베스트빌,28.43,202102,5,"3,700",4,2003.0,양덕동2길 17,71.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,153-5,153,5,비전 스카이 아파트,33.23,202102,8,"7,100",14,2005.0,해안대로 607,70.0,-,-,-,-,-
경상남도 창원시 마산회원구 합성동,324-2,324,2,(324-2),28.12,202102,16,"3,100",4,2003.0,합성남8길 67,69.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,56.765,202102,24,"13,000",2,2018.0, ,64.0,-,-,-,-,-
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,53.72,202102,16,"14,500",20,2016.0, ,67.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,163-17,163,17,대력베스트빌,26.98,202102,16,"3,000",5,2003.0,양덕동2길 17,66.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,163-17,163,17,대력베스트빌,26.98,202102,16,"3,000",6,2003.0,양덕동2길 17,68.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,163-17,163,17,대력베스트빌,26.98,202102,16,"3,000",6,2003.0,양덕동2길 17,65.0,-,-,-,-,-
경상남도 창원시 마산회원구 회원동,25-5,25,5,아세아포스,38.48,202103,15,"3,900",6,2005.0,북성로 178,62.0,-,-,-,-,-
경상남도 창원시 마산회원구 석전동,222-8,222,8,(222-8),99.82,202103,29,"12,000",3,2000.0,석전동15길 39,61.0,-,-,20210531,-,-
경상남도 창원시 마산회원구 양덕동,153-14,153,14,리첸시아,31.5,202103,8,"3,000",8,2003.0,봉양로 13,63.0,-,-,-,-,-
경상남도 창원시 마산회원구 회원동,68-4,68,4,신안 시티텔,32.8125,202104,5,"3,500",9,2002.0,3·15대로 488,60.0,-,-,-,-,-
경상남도 창원시 마산회원구 회원동,68-4,68,4,신안 시티텔,25.9,202104,5,"3,000",6,2002.0,3·15대로 488,59.0,-,-,-,-,-
경상남도 창원시 마산회원구 회원동,68-4,68,4,신안 시티텔,25.9,202105,12,"3,000",4,2002.0,3·15대로 488,58.0,-,-,-,-,-
경상남도 창원시 마산회원구 석전동,222-8,222,8,(222-8),33.06,202105,20,"4,000",7,2000.0,석전동15길 39,57.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,30.1925,202105,30,"6,000",6,2013.0,양덕로 13,53.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,153-8,153,8,한진오피스텔,31.663,202105,20,"2,580",14,1991.0,합포로 274,56.0,-,-,-,-,-
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,202105,24,"11,800",19,2016.0, ,55.0,-,-,-,-,-
경상남도 창원시 마산회원구 석전동,222-8,222,8,(222-8),99.82,202105,27,"12,000",3,2000.0,석전동15길 39,54.0,-,-,-,-,-
경상남도 창원시 마산회원구 석전동,222-8,222,8,(222-8),39.6,202106,4,"4,600",5,2000.0,석전동15길 39,51.0,-,-,-,-,-
경상남도 창원시 마산회원구 회원동,409-3,409,3,금광아일린,84.2791,202106,2,"16,000",8,2016.0,회원동서로 8,52.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,163-17,163,17,대력베스트빌,32.28,202106,13,"4,000",4,2003.0,양덕동2길 17,50.0,-,-,-,-,-
경상남도 창원시 마산회원구 내서읍 중리,794-4,794,4,팔래스 오피스텔,26.8795,202106,30,"11,000",3,2013.0,죽암로 77-13,46.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,95-29,95,29,성락오피스텔,23.94,202106,16,"2,900",4,2004.0,양덕북4길 56,49.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,150-7,150,7,양덕이담채아파트,69.6691,202106,18,"16,000",4,2019.0,양덕남8길 40,48.0,-,-,-,-,-
경상남도 창원시 마산회원구 합성동,324-2,324,2,(324-2),56.24,202106,24,"6,900",6,2003.0,합성남8길 67,47.0,-,-,-,-,-
경상남도 창원시 마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,52.4762,202107,5,"17,269",16,2017.0,호원로 223,41.0,-,-,-,-,-
경상남도 창원시 마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,50.9286,202107,5,"17,012",17,2017.0,호원로 223,42.0,-,-,-,-,-
경상남도 창원시 마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,58.3684,202107,5,"16,650",3,2017.0,호원로 223,44.0,-,-,-,-,-
경상남도 창원시 마산회원구 회성동,463-10,463,10,대송그린빌라트,62.64,202107,27,"8,300",2,2003.0,회성남18길 9,38.0,-,-,-,-,-
경상남도 창원시 마산회원구 석전동,245-6,245,6,석전오피스텔,55.165,202107,2,"7,000",10,1996.0,양덕옛2길 73,45.0,-,-,-,-,-
경상남도 창원시 마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,26.0405,202107,14,"6,700",9,2018.0, ,39.0,-,-,-,-,-
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,202107,9,"11,900",11,2016.0, ,40.0,-,-,-,-,-
경상남도 창원시 마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,58.9965,202107,5,"16,908",6,2017.0,호원로 223,43.0,-,-,-,-,-
경상남도 창원시 마산회원구 석전동,258-1,258,1,덕강빌딩,23.625,202108,24,"2,100",5,1996.0,석전동7길 7,34.0,-,-,-,-,-
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,202108,30,"12,500",11,2016.0, ,32.0,-,-,-,-,-
경상남도 창원시 마산회원구 석전동,258-1,258,1,덕강빌딩,25.5,202108,24,"2,100",5,1996.0,석전동7길 7,35.0,-,-,-,-,-
경상남도 창원시 마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,50.9286,202108,6,"12,200",17,2017.0,호원로 223,36.0,-,-,-,-,-
경상남도 창원시 마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,26.0405,202108,28,"6,800",5,2018.0, ,33.0,-,-,-,-,-
경상남도 창원시 마산회원구 내서읍 상곡리,159,159,0,광민빌라,76.74,202108,1,"13,000",1,2015.0,상곡로 94,37.0,-,-,-,-,-
경상남도 창원시 마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,26.0405,202109,27,"7,100",6,2018.0, ,27.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,150-7,150,7,양덕이담채아파트,69.6691,202109,15,"16,500",5,2019.0,양덕남8길 40,28.0,-,-,-,-,-
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,53.72,202109,4,"12,000",18,2016.0, ,31.0,-,-,-,-,-
경상남도 창원시 마산회원구 합성동,324-2,324,2,(324-2),32.56,202109,7,"4,000",6,2003.0,합성남8길 67,30.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,153-14,153,14,리첸시아,22.68,202109,10,"3,300",13,2003.0,봉양로 13,29.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,153-14,153,14,리첸시아,22.68,202109,30,"2,000",7,2003.0,봉양로 13,26.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,163-17,163,17,대력베스트빌,36.36,202110,26,"5,600",13,2003.0,양덕동2길 17,20.0,-,-,-,-,-
경상남도 창원시 마산회원구 석전동,245-1,245,1,보양엠비션빌,22.8,202110,25,"3,400",6,2004.0,양덕서8길 6,22.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,153-5,153,5,비전 스카이 아파트,33.23,202110,28,"8,000",11,2005.0,해안대로 607,19.0,-,-,-,-,-
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,53.72,202110,16,"12,500",7,2016.0, ,25.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,95-29,95,29,성락오피스텔,25.82,202110,18,"4,250",3,2004.0,양덕북4길 56,24.0,-,-,-,-,-
경상남도 창원시 마산회원구 석전동,245-1,245,1,보양엠비션빌,22.8,202110,21,"3,500",8,2004.0,양덕서8길 6,23.0,-,-,-,-,-
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,53.72,202110,25,"14,000",9,2016.0, ,21.0,-,-,-,-,-
경상남도 창원시 마산회원구 양덕동,150-7,150,7,양덕이담채아파트,69.6691,202111,26,"15,000",3,2019.0,양덕남8길 40,7.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 양덕동,150-7,150,7,양덕이담채아파트,69.6691,202111,26,"15,000",2,2019.0,양덕남8길 40,8.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 회성동,463-10,463,10,대송그린빌라트,59.03,202111,19,"4,200",5,2003.0,회성남18길 9,9.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,49.18,202111,2,"12,000",9,2016.0, ,18.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산회원구 양덕동,163-17,163,17,대력베스트빌,28.43,202111,8,"4,500",5,2003.0,양덕동2길 17,14.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 회원동,68-4,68,4,신안 시티텔,25.9,202111,3,"4,000",4,2002.0,3·15대로 488,17.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,30.1925,202111,17,"6,500",5,2013.0,양덕로 13,12.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,53.72,202111,17,"12,000",3,2016.0, ,11.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 양덕동,163-17,163,17,대력베스트빌,38.52,202111,19,"5,850",13,2003.0,양덕동2길 17,10.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 합성동,133-3,133,3,백화 하이빌,31.59,202111,26,"5,000",6,1998.0,3·15대로 828-1,6.0,-,-,-,중개거래,경남 창원의창구
경상남도 창원시 마산회원구 양덕동,150-7,150,7,양덕이담채아파트,69.6691,202111,26,"15,000",4,2019.0,양덕남8길 40,5.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,30.1925,202111,5,"6,700",7,2013.0,양덕로 13,15.0,-,-,-,중개거래,경남 창원마산회원구 경남 창원의창구
경상남도 창원시 마산회원구 양덕동,150-7,150,7,양덕이담채아파트,69.6691,202111,3,"16,500",3,2019.0,양덕남8길 40,16.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,202111,12,"13,000",9,2016.0, ,13.0,-,-,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,53.72,202112,11,"12,500",9,2016.0, ,4.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산회원구 양덕동,153-28,153,28,수피아아파트    ,64.3825,202112,17,"9,700",2,2012.0,양덕남9길 20,3.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,202112,29,"13,000",16,2016.0, ,1.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 양덕동,163-17,163,17,대력베스트빌,28.43,202112,26,"6,250",13,2003.0,양덕동2길 17,2.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 양덕동,153-14,153,14,리첸시아,22.68,202201,29,"2,920",9,2003.0,봉양로 13,59.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,202201,5,"12,500",14,2016.0, ,62.0,-,-,20220204,중개거래,경남 창원마산합포구
경상남도 창원시 마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,35.684,202201,4,"10,400",2,2018.0, ,63.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 양덕동,153-8,153,8,한진오피스텔,27.64,202201,10,"2,150",13,1991.0,합포로 274,61.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 양덕동,153-14,153,14,리첸시아,22.68,202201,25,"1,950",11,2003.0,봉양로 13,60.0,-,-,-,중개거래,경남 창원성산구
경상남도 창원시 마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,52.4762,202202,28,"12,500",6,2017.0,호원로 223,51.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,202202,4,"12,500",14,2016.0, ,58.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산회원구 석전동,221-19,221,19,(221-19),93.06,202202,21,"4,000",5,2002.0,석전동17길 36,53.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 양덕동,150-7,150,7,양덕이담채아파트,69.6691,202202,12,"16,500",2,2019.0,양덕남8길 40,56.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,202202,14,"12,700",13,2016.0, ,54.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산회원구 양덕동,153-14,153,14,리첸시아,39.31,202202,12,"5,000",6,2003.0,봉양로 13,55.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 양덕동,163-17,163,17,대력베스트빌,38.52,202202,21,"5,600",5,2003.0,양덕동2길 17,52.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,36.02,202202,9,"14,000",8,2018.0, ,57.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,30.1925,202203,31,"6,964",6,2013.0,양덕로 13,38.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,30.1925,202203,31,"6,964",5,2013.0,양덕로 13,40.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 석전동,239-1,239,1,C.K 밸리 1,102.7875,202203,23,"10,000",2,2004.0,석전동14길 47,44.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 양덕동,163-17,163,17,대력베스트빌,26.98,202203,15,"4,100",13,2003.0,양덕동2길 17,45.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 양덕동,151-35,151,35,송촌 e' 누리채 아파트,73.3303,202203,14,"14,500",2,2016.0,양덕남8길 5,46.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,56.765,202203,12,"12,500",3,2018.0, ,47.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,202203,10,"12,500",4,2016.0, ,48.0,-,-,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,30.1925,202203,31,"6,964",4,2013.0,양덕로 13,43.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,30.1925,202203,31,"6,964",4,2013.0,양덕로 13,39.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 석전동,258-1,258,1,덕강빌딩,21.577,202203,10,"2,100",6,1996.0,석전동7길 7,49.0,-,-,-,중개거래,경남 창원의창구
경상남도 창원시 마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,26.0405,202203,5,"7,600",16,2018.0, ,50.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,30.1925,202203,31,"6,964",4,2013.0,양덕로 13,42.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,30.1925,202203,31,"6,964",4,2013.0,양덕로 13,41.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,52.4762,202205,11,"11,800",7,2017.0,호원로 223,36.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,53.72,202205,11,"15,000",17,2016.0, ,35.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산회원구 석전동,222-8,222,8,(222-8),70.58,202205,19,"8,500",9,2000.0,석전동15길 39,33.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 석전동,222-8,222,8,(222-8),33.06,202205,5,"3,000",4,2000.0,석전동15길 39,37.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,26.0405,202205,11,"8,300",14,2018.0, ,34.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 회원동,68-4,68,4,신안 시티텔,21.875,202206,18,"2,800",2,2002.0,3·15대로 488,31.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 석전동,245-6,245,6,석전오피스텔,55.165,202206,15,"5,500",9,1996.0,양덕옛2길 73,32.0,-,-,20220713,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,202206,29,"6,900",2,2015.0, ,27.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 회원동,409-3,409,3,금광아일린,84.4433,202206,25,"21,000",6,2016.0,회원동서로 8,29.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 석전동,223-2,223,2,석전동 다움 아파트,84.6155,202206,29,"19,000",5,2017.0,석전동15길 40,28.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 양덕동,151-35,151,35,송촌 e' 누리채 아파트,73.3303,202206,22,"15,800",3,2016.0,양덕남8길 5,30.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 내서읍 삼계리,623,623,0,선지언빌리지,47.01,202207,24,"6,000",4,2014.0,삼계로 45-1,26.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,38.63,202207,29,"15,500",14,2018.0, ,24.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 석전동,245-6,245,6,석전오피스텔,55.165,202207,26,"5,450",9,1996.0,양덕옛2길 73,25.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 내서읍 호계리,296,296,0,내서 신화하니엘 더시티,58.9965,202208,28,"15,700",4,2017.0,호원로 223,19.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 석전동,222-8,222,8,(222-8),70.58,202208,13,"6,000",4,2000.0,석전동15길 39,20.0,-,-,-,중개거래,경남 창원시 마산회원구
경상남도 창원시 마산회원구 석전동,222-8,222,8,(222-8),70.58,202208,10,"7,100",5,2000.0,석전동15길 39,22.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 합성동,100-20,100,20,대영빌라,59.9739,202208,11,"13,310",6,2017.0, ,21.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 회원동,236-2,236,2,회원빌라,29.52,202208,5,600,6,1998.0,회원서1길 36,23.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,56.765,202209,24,"13,000",3,2018.0, ,16.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산회원구 합성동,324-2,324,2,(324-2),32.56,202209,22,"4,000",5,2003.0,합성남8길 67,17.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 석전동,222-8,222,8,(222-8),70.58,202209,13,"6,800",6,2000.0,석전동15길 39,18.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 석전동,221-19,221,19,(221-19),93.06,202210,22,"7,000",5,2002.0,석전동17길 36,14.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 석전동,221-19,221,19,(221-19),20.79,202210,22,"1,000",2,2002.0,석전동17길 36,13.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 석전동,221-19,221,19,(221-19),21.42,202210,22,"1,000",5,2002.0,석전동17길 36,11.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 석전동,221-19,221,19,(221-19),18.9,202210,22,882,2,2002.0,석전동17길 36,10.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 양덕동,153-8,153,8,한진오피스텔,29.572,202210,15,"2,900",14,1991.0,합포로 274,15.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 석전동,245-1,245,1,보양엠비션빌,25.65,202210,25,"3,300",6,2004.0,양덕서8길 6,8.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 석전동,245-1,245,1,보양엠비션빌,25.65,202210,25,"3,400",8,2004.0,양덕서8길 6,9.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 석전동,221-19,221,19,(221-19),20.46,202210,22,"1,000",2,2002.0,석전동17길 36,12.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,65.001,202211,2,"15,700",2,2018.0, ,7.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,54.96,202211,5,"15,000",19,2016.0, ,6.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산회원구 구암동,90-23,90,23,동남프라자,32.54,202212,23,"3,800",5,2005.0,3·15대로 954,1.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,30.1925,202212,8,"6,000",4,2013.0,양덕로 13,4.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,49.18,202212,8,"10,300",5,2016.0, ,5.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산회원구 양덕동,153-14,153,14,리첸시아,22.68,202212,19,"3,000",11,2003.0,봉양로 13,2.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,53.125,202212,17,"13,000",2,2018.0, ,3.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,26.0405,202301,31,"7,200",12,2018.0, ,40.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,25.33,202301,31,"10,000",8,2018.0, ,39.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 합성동,133-3,133,3,백화 하이빌,25.935,202301,11,"3,000",6,1998.0,3·15대로 828-1,42.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,26.0405,202301,13,"7,200",14,2018.0, ,41.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 석전동,222-8,222,8,(222-8),30.02,202301,31,"4,100",3,2000.0,석전동15길 39,38.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 석전동,245-6,245,6,석전오피스텔,21.6,202302,15,"3,800",8,1996.0,양덕옛2길 73,35.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 양덕동,95-29,95,29,성락오피스텔,28.72,202302,21,"5,100",3,2004.0,양덕북4길 56,34.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 석전동,239-1,239,1,C.K 밸리 1,46.215,202302,15,"5,700",2,2004.0,석전동14길 47,37.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 양덕동,163-17,163,17,대력베스트빌,39.05,202302,15,"6,200",10,2003.0,양덕동2길 17,36.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 양덕동,174-48,174,48,동원에코빌,30.1925,202303,7,"6,050",7,2013.0,양덕로 13,33.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 회원동,61-2,61,2,회원동신화하니엘,53.72,202303,10,"15,500",20,2016.0, ,31.0,-,-,-,중개거래,경남 창원마산합포구
경상남도 창원시 마산회원구 석전동,258-1,258,1,덕강빌딩,27.0,202303,10,"3,100",6,1996.0,석전동7길 7,32.0,-,-,-,중개거래,경남 창원의창구
경상남도 창원시 마산회원구 회원동,409-3,409,3,금광아일린,84.2791,202303,29,"15,000",8,2016.0,회원동서로 8,30.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 양덕동,153-14,153,14,리첸시아,22.68,202304,4,"3,100",13,2003.0,봉양로 13,29.0,-,-,-,직거래,-
경상남도 창원시 마산회원구 석전동,245-6,245,6,석전오피스텔,21.6,202304,9,"2,200",11,1996.0,양덕옛2길 73,27.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 내서읍 호계리,768-11,768,11,경상오피스텔,58.37,202304,7,"7,000",3,2015.0, ,28.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 양덕동,163-17,163,17,대력베스트빌,26.98,202304,12,"4,300",12,2003.0,양덕동2길 17,26.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 구암동,78-5,78,5,더 마크원 오피스텔,36.02,202305,11,"11,500",10,2018.0, ,25.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 양덕동,153-8,153,8,한진오피스텔,32.758,202305,24,"2,000",12,1991.0,합포로 274,22.0,-,-,-,중개거래,경남 창원마산회원구
경상남도 창원시 마산회원구 양덕동,163-17,163,17,대력베스트빌,38.52,202305,23,"6,750",6,2003.0,양덕동2길 17,23.0,-,-,-,직거래,-
